book_name,author,rating_catalog,number_of_reviews_catalog,price_catalog,description,listening_time,genre,year_catalog,rating_advanced,number_of_reviews_advanced,price_advanced,year_advanced,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,author_encoded,genre_encoded,number_of_reviews_catalog_scaled,number_of_reviews_advanced_scaled,cluster_kmeans,cluster_dbscan,rating,price,number of reviews,year,number_of_reviews
Book 183: The Journey,Stephen King,4.3,1147.0,11.68,A wonderful story about love,3 hours 3 minutes,Self-Help,2018.0,4.3,1147.0,11.68,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648555614393885,0.0,0.2697213638346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5309819474935177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034454472405292,0.4034454472405292,0.2038425472226631,0.0,0.0,0.373739388724485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268721516798158,0.0,0.2286791933896151,0.0,18,13,-0.5215536115888119,-0.4765265267323963,3,-1,4.5,38.62,1948,2011,1948
Book 184: The Adventure,Isaac Asimov,3.7,1949.0,25.11,A wonderful saga about adventure,25 hours 7 minutes,History,2015.0,3.7,1949.0,25.11,2015.0,0.406654773654763,0.0,0.0,0.0,0.0,0.0,0.5127509838765393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850161016362244,0.3850161016362244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431846761579174,0.375162131684376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273551258218368,0.2431846761579174,0.0,0.0,8,6,-0.0380238251759253,0.0152251527069856,0,-1,4.1,32.19,3414,2012,3414
Book 185: The Tale,Mark Twain,3.3,4057.0,18.67,A wonderful saga about love,16 hours 28 minutes,Mystery,2024.0,3.3,4057.0,18.67,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491069947615602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567731670756675,0.0,0.5181849942089912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135662301647056,0.0,0.0,0.5032965722643599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583698959898443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642137462237666,0.3135662301647056,0.0,0.0,16,8,1.2328998528270232,1.3077594921810718,2,-1,4.5,15.53,2447,2009,2447
Book 186: The Journey,Dan Brown,4.8,225.0,34.46,A wonderful story about mystery,15 hours 7 minutes,Romance,2007.0,4.8,225.0,34.46,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782792559882924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2084386113418089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467638841200655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902531301817017,0.3902531301817017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141739145351586,0.0,0.0,0.0,0.3926816505666236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333024225854233,0.0,0.2402693583273236,0.0,4,10,-1.0774319944724544,-1.0418570110754264,1,-1,4.0,23.03,1211,2007,1211
Book 187: The Mystery,Agatha Christie,3.1,2966.0,31.94,A wonderful saga about courage,20 hours 16 minutes,Business,2024.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565159251052333,0.4565159251052333,0.0,0.0,0.0,0.3206490464643627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423223630313525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959191987453773,0.0,0.4716967269894332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549720458736548,0.2959191987453773,0.0,0.0,0,2,0.5751305299137325,-1.179817270269767,0,-1,4.0,36.57,3428,2006,3428
Book 188: The Mystery,Jane Austen,4.7,4548.0,19.56,A wonderful tale about adventure,18 hours 44 minutes,Science,2010.0,,0.0,,,0.2626027290794129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571934559981084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475741254714156,0.475741254714156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587927984543559,0.4701938313551089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644825329480042,0.0,0.0,0.3116430566795442,11,12,1.5289261933865337,-1.179817270269767,3,-1,3.9,17.64,1015,2002,1015
Book 189: The Mystery,Mark Twain,3.2,4698.0,27.93,A wonderful story about courage,7 hours 13 minutes,Mystery,2024.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799494601291535,0.0,0.0,0.0,0.0,0.5447448349311487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231293712291609,0.0,0.4269513307740292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173860044633015,0.0,0.3721804704283916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13530163602798,0.0,0.2438728167017927,0.0,16,8,1.6193619389749785,-1.179817270269767,2,-1,3.1,23.29,3720,2007,3720
Book 18: The Adventure,Bill Bryson,4.3,1544.0,15.24,A wonderful story about adventure,12 hours 45 minutes,Fiction,2016.0,4.3,1544.0,15.24,2016.0,0.4648245070419183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4783157394875736,0.4783157394875736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233888088311022,0.4261749558702999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455725775634293,0.0,0.2623855525116648,0.0,2,5,-0.2822003382647272,-0.2331033138428269,0,-1,3.2,28.5,551,2007,551
Book 190: The Adventure,Agatha Christie,3.2,3032.0,30.17,A wonderful tale about adventure,25 hours 43 minutes,Adventure,2014.0,,0.0,,,0.6166734774731331,0.4573783225033205,0.0,0.397406377284136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025755222566504,0.368054140290987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287521724446882,0.0,0.0,0.2439451767652346,0,0,0.6149222579726483,-1.179817270269767,0,-1,3.1,13.09,3394,2006,3394
Book 191: The Mystery,James Patterson,4.5,3838.0,19.61,A wonderful story about courage,23 hours 0 minutes,Fantasy,2021.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151807470729479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049063409448328,0.5049063409448328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381898348205199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447437593140456,0.0,0.4190189138477491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523291765014192,0.0,0.2745639035109917,0.0,10,4,1.1008636642678935,-1.179817270269767,2,-1,4.3,24.69,415,2015,415
Book 192: The Adventure,Stephen King,4.6,4529.0,19.04,A wonderful saga about adventure,12 hours 26 minutes,Adventure,2014.0,4.6,4529.0,19.04,2014.0,0.6080018985887663,0.4509467305045229,0.0,0.3918181026531423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423951951231469,0.3739441956178099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269416768409814,0.2423951951231469,0.0,0.0,18,0,1.5174709989453303,1.5971694581354212,2,-1,3.6,11.33,751,2022,751
Book 193: The Mystery,Malcolm Gladwell,4.1,1073.0,14.29,A wonderful saga about adventure,24 hours 6 minutes,Adventure,2018.0,4.1,1073.0,14.29,2018.0,0.4438365483862901,0.4937812879477117,0.0,0.429036146138234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173470477209345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654198457239816,0.4094644312558804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389996211185598,0.2654198457239816,0.0,0.0,14,0,-0.5661685794124448,-0.5219001230896461,2,1,4.0,19.34,1361,2019,1361
Book 194: The Tale,Malcolm Gladwell,4.2,716.0,29.8,A wonderful tale about love,24 hours 33 minutes,Romance,2000.0,4.2,716.0,29.8,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790274655373084,0.0,0.0,0.0,0.0,0.4772085482271561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384243266504829,0.384243266504829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4130097553526432,0.0,0.0,0.3866343878906882,0.0,0.0,0.0,0.0,0.0,0.0,0.1312495770716352,0.0,0.0,0.2486769789679246,14,10,-0.7814056539129441,-0.7407970676779994,3,-1,4.8,32.55,793,2006,793
Book 195: The Adventure,James Patterson,4.1,548.0,16.62,A wonderful story about courage,11 hours 39 minutes,Comedy,2015.0,4.1,548.0,16.62,2015.0,0.2133354565054097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184954639486912,0.4184954639486912,0.2764777445687158,0.5202998747824937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146901522406594,0.0,0.3675649775823573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336237303269499,0.0,0.2408484956256928,0.0,10,3,-0.8826936889720027,-0.8438073945431067,2,-1,3.5,31.45,2885,2016,2885
Book 196: The Mystery,Arthur Conan Doyle,3.7,2543.0,19.01,A wonderful saga about courage,22 hours 44 minutes,History,2003.0,3.7,2543.0,19.01,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271165942484284,0.0,0.0,0.5186165943319195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962059739796792,0.3962059739796792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049267655118961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502524467538147,0.0,0.3989036890994076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310564972558488,0.2502524467538147,0.0,0.0,1,6,0.3201017273543173,0.3794402369800441,0,-1,3.8,38.24,1843,2014,1843
Book 197: The Journey,Agatha Christie,3.2,3271.0,11.82,A wonderful tale about mystery,7 hours 26 minutes,Sci-Fi,2008.0,3.2,3271.0,11.82,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144320112836001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355179927465487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827530789649148,0.4827530789649148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236982547602923,0.0,0.0,0.0,0.468267480655907,0.0,0.0,0.0,0.0,0.0,0.1506204574741082,0.0,0.0,0.2853787507062581,0,11,0.7590165459435709,0.8258183200621764,1,-1,4.5,33.3,3899,2023,3899
Book 198: The Adventure,Bill Bryson,3.7,3931.0,38.45,A wonderful tale about adventure,6 hours 32 minutes,Fantasy,2002.0,3.7,3931.0,38.45,2002.0,0.398421227603046,0.0,0.0,0.0,0.0,0.5117935420787374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135811670235286,0.4135811670235286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963203977667562,0.3566893690644596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247765644442037,0.0,0.0,0.236412640591182,2,4,1.1569338265327294,1.2305017470322412,0,2,3.5,16.45,2021,2020,2021
Book 199: The Journey,Dan Brown,4.3,4316.0,36.38,A wonderful story about adventure,22 hours 7 minutes,Psychology,2012.0,4.3,4316.0,36.38,2012.0,0.2054966466569446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279430381287062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268700256402439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193428033549324,0.4193428033549324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2068015653769476,0.3768197373148408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287138525671366,0.0,0.2319987451415261,0.0,4,9,1.3890522402097385,1.4665670794314456,1,-1,3.2,37.14,4730,2009,4730
Book 19: The Tale,Agatha Christie,4.8,711.0,36.46,A wonderful saga about mystery,19 hours 25 minutes,Business,2000.0,4.8,711.0,36.46,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997613420745196,0.3997613420745196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2121965691290009,0.0,0.0,0.5284067521910198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591301847986998,0.0,0.0,0.0,0.3972890376851221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135161010772809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357057435142169,0.2591301847986998,0.0,0.0,0,2,-0.7844201787658923,-0.7438628512156513,0,-1,3.6,26.56,4092,2019,4092
Book 1: The Journey,Isaac Asimov,4.1,524.0,26.5,A wonderful saga about courage,18 hours 54 minutes,Science,2015.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753185662700004,0.0,0.0,0.0,0.0,0.0,0.0,0.4898308956539642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777804674026266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254084802149566,0.0,0.4050124833395259,0.0,0.0,0.3848663501897242,0.3848663501897242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330634909173366,0.254084802149566,0.0,0.0,8,12,-0.8971634082661539,-1.179817270269767,1,-1,3.3,35.34,208,2013,208
Book 200: The Journey,Leo Tolstoy,4.5,3375.0,37.34,A wonderful story about love,12 hours 7 minutes,Comedy,2020.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4015686170791929,0.4015686170791929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676673460887724,0.0,0.2725848052754211,0.0,0.5259135729677393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060065997426747,0.0,0.0,0.3777071161543888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282190638102951,0.0,0.2311069190605882,0.0,13,3,0.8217186628848928,-1.179817270269767,2,-1,4.9,37.66,2147,2005,2147
Book 201: The Journey,Ernest Hemingway,4.7,3364.0,28.77,A wonderful story about adventure,6 hours 31 minutes,Business,2007.0,,0.0,,,0.217353146421205,0.0,0.0,0.0,0.514660135860247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4010412518059493,0.4010412518059493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2842034024562559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187333547809553,0.398561031877669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361402305029622,0.0,0.2453843312901469,0.0,5,2,0.8150867082084069,-1.179817270269767,0,-1,4.6,34.86,1985,2010,1985
Book 202: The Journey,John Grisham,4.4,4719.0,22.81,A wonderful story about courage,9 hours 38 minutes,Mystery,2021.0,4.4,4719.0,22.81,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879046654232429,0.0,0.0,0.0,0.0,0.5602246182919483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904791115693801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2175766297214452,0.0,0.4390838259941489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235633705234809,0.0,0.382756565296882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391464453401043,0.0,0.2508028472923699,0.0,12,8,1.632022943357361,1.7136692325661975,2,-1,4.3,21.82,224,2007,224
